account_id,customer_id,account_type,currency,opened_date,status
5165,1072,merchant,GBP,2023-07-17,active
5166,2689,savings,CAD,2024-03-31,active
5167,4114,current,CAD,2024-03-17,active
5168,2666,current,EUR,2024-08-05,active
5169,4128,savings,AUD,2024-10-12,active
5170,381,current,GBP,2024-12-08,closed
5171,135,current,EUR,2023-09-24,active
5172,2482,current,AUD,2024-06-23,active
5173,4285,current,EUR,2022-10-24,active
5174,3005,current,AUD,2024-09-23,active
5175,2331,savings,AUD,2022-12-02,active
5176,2919,current,GBP,2022-06-11,active
5177,2465,savings,CAD,2024-04-07,active
5178,1066,current,AUD,2023-12-22,active
5179,4676,savings,AUD,2022-05-08,active
5180,2522,current,GBP,2023-05-20,active
5181,4147,savings,EUR,2024-03-15,active
5182,3226,current,AUD,2023-06-27,active
5183,1148,current,GBP,2024-12-05,active
5184,4178,current,CAD,2024-10-18,active
5185,1931,current,GBP,2024-11-11,active
5186,1508,current,CAD,2024-02-20,active
5187,3334,savings,CAD,2024-09-25,active
5188,333,current,GBP,2024-10-05,active
5189,4496,current,CAD,2022-04-15,active
5190,4455,current,EUR,2024-11-08,active
5191,856,current,CAD,2024-05-09,active
5192,3585,current,CAD,2024-09-14,closed
5193,1727,current,EUR,2022-06-06,closed
5194,4105,savings,AUD,2023-04-28,closed
5195,4596,current,EUR,2023-03-26,active
5196,4470,current,EUR,2023-08-07,active
5197,4502,current,EUR,2023-06-19,active
5198,2667,savings,AUD,2024-02-21,suspended
5199,3029,current,EUR,2024-11-16,active
5200,1795,current,AUD,2024-04-04,active
5201,4101,current,EUR,2024-12-29,active
5202,4785,savings,CAD,2024-12-20,closed
5203,4001,current,CAD,2024-09-05,active
5204,4621,current,AUD,2024-06-24,active
5205,1897,current,GBP,2024-11-23,active
5206,771,current,GBP,2024-06-29,active
5207,676,savings,GBP,2023-04-20,active
5208,3420,current,GBP,2024-10-31,active
5209,859,current,GBP,2024-07-30,active
5210,2827,savings,EUR,2024-12-31,active
5211,3393,current,GBP,2024-07-23,active
5212,4697,savings,AUD,2023-04-19,active
5213,2084,current,AUD,2024-07-10,active
5214,4940,savings,EUR,2024-03-27,active
5215,4868,savings,EUR,2024-04-26,active
5216,1423,savings,EUR,2024-09-22,active
5217,3981,savings,EUR,2024-01-09,active
5218,2143,savings,GBP,2024-11-06,active
5219,1396,savings,EUR,2024-09-25,active
5220,2314,current,GBP,2022-11-08,active
5221,4563,current,AUD,2024-01-13,active
5222,724,current,EUR,2024-02-07,active
5223,2950,current,EUR,2023-11-18,active
5224,2881,savings,GBP,2023-11-12,active
5225,3943,current,AUD,2023-09-29,active
5226,4124,current,GBP,2024-05-26,active
5227,4306,current,EUR,2024-12-31,active
5228,3857,current,EUR,2024-05-23,active
5229,268,savings,EUR,2023-11-03,active
5230,863,savings,EUR,2024-11-29,active
5231,1298,current,EUR,2024-05-30,active
5232,1028,current,AUD,2023-09-19,active
5233,3559,current,CAD,2024-12-21,active
5234,1013,savings,GBP,2024-02-08,active
5235,4403,savings,AUD,2024-09-08,active
5236,4781,current,CAD,2024-12-26,active
5237,4974,current,EUR,2024-11-15,active
5238,4006,savings,AUD,2024-07-06,active
5239,3304,current,CAD,2024-03-14,closed
5240,38,current,AUD,2024-05-28,active
5241,3598,current,EUR,2024-12-19,active
5242,620,current,EUR,2024-01-17,active
5243,3963,current,GBP,2024-11-09,active
5244,338,current,CAD,2024-09-02,active
5245,1636,savings,EUR,2022-09-30,active
5246,864,current,CAD,2024-07-30,active
5247,1291,current,CAD,2023-07-19,active
5248,977,current,CAD,2024-10-10,active
5249,2994,current,GBP,2024-03-30,active
5250,1975,current,EUR,2024-05-27,active
5251,2016,savings,GBP,2024-01-07,active
5252,692,savings,AUD,2022-07-19,active
5253,3443,current,AUD,2024-12-27,active
5254,2374,current,EUR,2024-09-03,active
5255,1431,current,AUD,2023-05-19,active
5256,4958,current,GBP,2022-10-26,active
5257,4508,savings,AUD,2024-06-18,closed
5258,814,savings,GBP,2024-09-05,active
5259,3407,current,CAD,2024-05-26,active
5260,634,savings,CAD,2023-12-22,active
5261,4067,current,EUR,2024-08-19,active
5262,4289,current,CAD,2022-08-25,active
5263,2899,savings,AUD,2024-01-02,active
5264,3428,current,CAD,2024-09-08,active
5265,4525,savings,CAD,2022-10-27,closed
5266,1344,current,AUD,2022-09-12,closed
5267,3859,current,AUD,2023-03-20,active
5268,2299,current,EUR,2024-12-11,active
5269,83,savings,EUR,2024-08-05,active
5270,427,savings,AUD,2024-06-30,active
5271,325,current,EUR,2024-08-19,suspended
5272,2331,current,GBP,2024-04-02,active
5273,3678,savings,CAD,2024-12-23,active
5274,518,current,EUR,2023-01-21,active
5275,2705,current,EUR,2023-01-30,active
5276,4710,savings,EUR,2024-10-19,closed
5277,2687,current,GBP,2024-06-29,active
5278,2039,savings,GBP,2024-08-03,active
5279,3014,current,EUR,2023-07-24,active
5280,3292,current,GBP,2023-11-17,active
5281,427,current,CAD,2023-09-13,active
5282,2209,current,AUD,2024-03-27,suspended
5283,4287,current,GBP,2023-07-06,active
5284,2995,current,GBP,2023-08-22,active
5285,4421,current,EUR,2024-02-25,active
5286,4095,merchant,CAD,2024-11-02,active
5287,1543,current,EUR,2023-07-02,active
5288,638,current,GBP,2024-12-09,suspended
5289,4099,current,EUR,2024-08-01,active
5290,3071,current,AUD,2024-11-29,active
5291,947,current,AUD,2023-12-25,active
5292,1638,current,EUR,2023-11-07,active
5293,3562,merchant,AUD,2023-01-24,active
5294,4646,current,AUD,2024-12-22,active
5295,1069,current,EUR,2024-12-29,active
5296,3106,current,CAD,2024-10-16,closed
5297,1559,current,AUD,2023-04-04,active
5298,3678,savings,CAD,2023-11-07,active
5299,3811,current,EUR,2024-11-06,active
5300,4692,current,EUR,2024-01-22,active
5301,96,savings,GBP,2023-07-30,active
5302,3613,savings,GBP,2024-06-20,active
5303,3418,current,GBP,2023-08-04,active
5304,3541,current,GBP,2024-01-07,active
5305,231,savings,CAD,2022-08-15,active
5306,3084,merchant,EUR,2024-10-11,active
5307,2675,current,GBP,2024-07-28,active
5308,1584,savings,AUD,2024-09-26,active
5309,665,current,EUR,2024-03-12,active
5310,701,current,EUR,2024-09-15,active
5311,4064,savings,AUD,2024-12-23,active
5312,2850,current,EUR,2024-06-19,active
5313,3806,savings,CAD,2024-11-08,active
5314,945,savings,CAD,2024-12-06,active
5315,809,merchant,GBP,2024-10-28,active
5316,929,current,EUR,2023-07-08,active
5317,951,current,CAD,2024-06-03,active
5318,2985,merchant,AUD,2024-10-18,active
5319,1671,current,AUD,2024-05-01,active
5320,2161,current,EUR,2022-09-12,active
5321,3296,current,GBP,2024-08-24,active
5322,4447,current,EUR,2024-08-12,active
5323,61,current,EUR,2024-12-30,closed
5324,3304,savings,AUD,2024-11-12,active
5325,855,savings,EUR,2023-10-12,active
5326,1030,current,EUR,2023-09-09,active
5327,4280,savings,EUR,2024-09-29,active
5328,243,merchant,AUD,2024-10-17,active
5329,2930,current,EUR,2024-04-18,active
5330,523,savings,GBP,2024-08-11,active
5331,1064,savings,AUD,2024-12-19,active
5332,1217,current,AUD,2024-04-21,active
5333,1686,savings,EUR,2023-08-17,active
5334,572,current,AUD,2023-11-04,active
5335,2390,savings,EUR,2024-10-28,active
5336,4327,current,EUR,2023-01-06,active
5337,2408,savings,EUR,2024-02-03,active
5338,4188,current,EUR,2023-06-27,active
5339,4896,current,GBP,2024-07-13,active
5340,1951,savings,AUD,2023-01-17,active
5341,1204,savings,AUD,2023-08-29,active
5342,2107,current,EUR,2024-09-28,active
5343,3549,savings,CAD,2024-08-20,active
5344,79,current,GBP,2024-05-21,active
5345,2360,current,EUR,2022-08-31,active
5346,854,savings,GBP,2023-05-30,active
5347,1984,savings,EUR,2023-08-02,closed
5348,4451,savings,CAD,2023-08-20,active
5349,2632,savings,EUR,2024-12-02,active
5350,4317,merchant,GBP,2024-03-19,active
5351,2644,savings,AUD,2024-11-03,active
5352,4083,current,EUR,2024-11-20,active
5353,4987,current,CAD,2024-12-04,active
5354,769,current,GBP,2024-09-20,active
5355,2973,current,AUD,2024-06-24,active
5356,2620,current,EUR,2022-11-25,active
5357,1756,current,EUR,2024-09-28,active
5358,3260,current,AUD,2023-12-02,active
5359,147,savings,EUR,2024-12-26,active
5360,2684,savings,GBP,2024-12-17,active
5361,2869,savings,EUR,2024-02-27,active
5362,4347,current,EUR,2023-10-05,active
5363,4140,current,EUR,2022-05-11,active
5364,4968,savings,EUR,2024-05-21,active
5365,3490,current,CAD,2024-12-24,active
5366,2207,savings,AUD,2023-02-11,active
5367,3998,savings,CAD,2024-06-22,active
5368,4365,current,EUR,2024-03-18,active
5369,1006,merchant,EUR,2023-01-06,active
5370,4773,savings,CAD,2024-03-04,active
5371,1313,current,EUR,2023-04-13,active
5372,3197,current,GBP,2024-11-20,active
5373,1755,savings,AUD,2024-12-24,active
5374,1433,current,EUR,2024-12-17,closed
5375,2140,current,EUR,2022-08-03,active
5376,4052,current,GBP,2023-09-05,active
5377,1905,current,GBP,2024-10-28,active
5378,830,savings,EUR,2024-05-20,active
5379,2070,current,CAD,2023-05-19,active
5380,3942,current,CAD,2024-02-18,active
5381,2356,current,GBP,2023-10-23,suspended
5382,1114,merchant,GBP,2024-12-28,active
5383,18,current,CAD,2024-11-03,active
5384,4980,merchant,CAD,2024-12-13,active
5385,2420,savings,AUD,2024-09-12,active
5386,4793,current,EUR,2024-09-07,active
5387,816,merchant,EUR,2024-10-06,active
5388,1218,current,EUR,2022-09-04,active
5389,604,savings,EUR,2023-10-08,active
5390,3895,current,EUR,2024-01-05,active
5391,2132,merchant,GBP,2023-09-30,closed
5392,2363,savings,EUR,2024-10-26,active
5393,1143,current,EUR,2024-12-25,active
5394,274,savings,CAD,2024-09-23,active
5395,3888,savings,CAD,2024-12-12,active
5396,4791,savings,EUR,2024-12-04,active
5397,4316,current,AUD,2023-11-03,closed
5398,1681,savings,EUR,2023-11-17,active
5399,915,savings,CAD,2024-09-07,active
5400,3079,current,EUR,2024-08-19,active
5401,4883,current,GBP,2024-01-11,active
5402,1900,savings,CAD,2024-07-17,active
5403,4904,current,EUR,2024-11-04,active
5404,1617,savings,AUD,2024-01-16,active
5405,1895,current,EUR,2024-01-01,active
5406,3649,savings,CAD,2023-02-10,active
5407,1385,savings,GBP,2024-06-10,active
5408,3602,savings,EUR,2024-10-01,active
5409,1906,current,CAD,2024-11-26,active
5410,1675,current,EUR,2024-03-06,active
5411,4188,savings,EUR,2022-10-31,active
5412,1904,merchant,EUR,2024-05-23,active
5413,1117,current,CAD,2024-04-29,suspended
5414,1360,current,GBP,2023-10-26,active
5415,575,current,GBP,2023-07-26,active
5416,1924,savings,AUD,2023-05-23,active
5417,3124,current,AUD,2023-11-04,active
5418,3290,savings,EUR,2024-02-05,active
5419,4695,savings,EUR,2023-07-05,suspended
5420,4836,current,EUR,2024-05-11,active
5421,2007,current,EUR,2023-07-30,active
5422,2095,current,AUD,2023-06-30,active
5423,3822,savings,EUR,2024-04-28,active
5424,1731,current,CAD,2023-08-29,active
5425,417,current,GBP,2024-02-02,active
5426,370,current,EUR,2024-07-19,active
5427,2215,merchant,GBP,2024-09-17,active
5428,3536,current,AUD,2024-12-03,active
5429,2951,current,AUD,2024-10-31,closed
5430,1102,current,EUR,2023-06-21,active
5431,3614,current,AUD,2023-11-03,suspended
5432,281,current,CAD,2024-12-22,active
5433,4959,savings,GBP,2022-03-14,active
5434,2629,savings,CAD,2022-10-29,active
5435,4952,current,GBP,2024-07-30,active
5436,3568,merchant,AUD,2024-01-07,suspended
5437,4413,savings,AUD,2023-06-11,active
5438,1520,merchant,GBP,2022-09-19,active
5439,2962,merchant,GBP,2024-06-30,closed
5440,2670,current,GBP,2023-10-19,active
5441,1428,current,AUD,2022-06-04,active
5442,2589,savings,EUR,2024-05-16,active
5443,197,current,GBP,2022-06-05,active
5444,643,savings,GBP,2024-02-20,active
5445,4415,current,AUD,2023-07-01,active
5446,592,current,GBP,2024-10-10,closed
5447,2944,current,EUR,2024-07-02,suspended
5448,112,savings,EUR,2022-08-03,active
5449,3378,savings,GBP,2024-07-09,active
5450,3155,savings,GBP,2024-09-29,active
5451,4387,current,GBP,2024-07-31,active
5452,2311,savings,AUD,2022-12-01,active
5453,2591,current,EUR,2024-12-04,closed
5454,4345,savings,CAD,2023-11-22,active
5455,649,merchant,EUR,2024-04-11,active
5456,875,savings,GBP,2024-11-29,active
5457,3055,current,EUR,2022-09-06,active
5458,2703,current,EUR,2023-08-16,active
5459,177,savings,EUR,2024-08-24,active
5460,2104,savings,GBP,2023-05-06,active
5461,3967,merchant,AUD,2024-12-19,active
5462,832,current,EUR,2024-12-26,active
5463,1281,current,AUD,2023-12-20,active
5464,475,current,AUD,2024-01-03,active
5465,4178,savings,GBP,2024-11-07,active
5466,3436,current,CAD,2024-09-14,active
5467,1475,savings,EUR,2024-10-25,closed
5468,4443,current,EUR,2024-09-21,active
5469,1984,savings,GBP,2024-07-14,closed
5470,2286,savings,CAD,2024-11-09,active
5471,1288,current,GBP,2024-11-17,suspended
5472,757,savings,GBP,2024-07-11,suspended
5473,4713,current,EUR,2024-01-25,active
5474,2536,current,CAD,2024-11-07,active
5475,3320,savings,CAD,2023-02-16,active
5476,2370,savings,CAD,2024-09-28,active
5477,150,savings,AUD,2024-09-12,active
5478,3911,savings,CAD,2024-12-09,active
5479,1686,current,GBP,2024-08-23,active
5480,1213,current,EUR,2023-04-05,active
5481,3724,current,CAD,2024-09-26,active
5482,2512,current,AUD,2024-06-11,active
5483,3280,current,CAD,2024-10-20,active
5484,988,current,GBP,2024-11-11,active
5485,2074,current,CAD,2023-10-03,active
5486,3673,savings,AUD,2024-04-07,active
5487,127,savings,AUD,2023-12-10,active
5488,3666,current,EUR,2024-08-04,active
5489,3573,savings,CAD,2024-09-08,active
5490,3406,current,GBP,2024-04-08,active
5491,3649,merchant,EUR,2024-04-11,active
5492,2912,current,AUD,2024-06-18,closed
5493,454,merchant,EUR,2023-06-30,active
5494,2949,merchant,GBP,2024-04-05,active
5495,294,savings,CAD,2024-09-29,active
5496,4410,current,GBP,2024-04-28,active
5497,3191,current,GBP,2024-02-26,closed
5498,4503,current,GBP,2024-03-12,active
5499,3879,savings,AUD,2024-08-27,active
5500,2772,current,EUR,2024-09-26,active
5501,2736,merchant,GBP,2022-04-28,closed
5502,81,current,AUD,2024-06-10,closed
5503,3852,current,EUR,2022-12-11,active
5504,4685,savings,CAD,2023-04-14,active
5505,4550,merchant,EUR,2024-11-28,active
5506,3493,current,AUD,2024-05-05,closed
5507,4999,current,EUR,2024-10-02,active
5508,3565,savings,GBP,2024-11-04,active
5509,4916,current,GBP,2023-09-06,active
5510,3949,savings,EUR,2024-02-28,active
5511,1835,current,AUD,2023-11-29,active
5512,2098,current,EUR,2022-11-30,active
5513,2359,merchant,CAD,2024-08-01,active
5514,1582,current,GBP,2024-12-03,active
5515,3857,current,EUR,2024-07-14,active
5516,812,savings,GBP,2024-03-12,active
5517,3903,current,CAD,2024-05-09,active
5518,1706,current,EUR,2022-11-01,active
5519,519,current,GBP,2022-11-21,active
5520,4748,current,AUD,2023-10-04,active
5521,1457,current,EUR,2024-08-27,active
5522,2284,current,CAD,2024-03-18,active
5523,3108,current,GBP,2024-12-30,active
5524,966,savings,EUR,2024-12-29,active
5525,2462,savings,EUR,2024-03-19,active
5526,877,current,AUD,2023-12-02,suspended
5527,774,current,GBP,2024-05-10,active
5528,786,savings,EUR,2024-07-04,active
5529,1889,savings,EUR,2024-12-01,suspended
5530,4938,merchant,AUD,2024-11-07,active
5531,2080,current,GBP,2023-02-09,active
5532,4569,current,AUD,2024-12-10,active
5533,2352,current,GBP,2024-01-10,active
5534,3884,current,GBP,2024-08-25,active
5535,2659,savings,EUR,2024-02-03,active
5536,1469,current,EUR,2023-12-09,active
5537,650,current,EUR,2024-12-05,active
5538,2931,savings,GBP,2022-11-10,active
5539,1294,current,CAD,2024-12-18,active
5540,2501,current,AUD,2024-12-16,active
5541,4575,current,AUD,2024-07-03,active
5542,1971,savings,CAD,2024-11-12,active
5543,2199,current,EUR,2024-11-06,active
5544,3574,current,AUD,2024-07-13,active
5545,4079,current,CAD,2024-12-24,active
5546,2414,current,EUR,2023-09-07,active
5547,3121,current,GBP,2024-03-16,active
5548,2595,current,CAD,2024-08-27,active
5549,150,current,EUR,2024-02-29,active
5550,66,savings,CAD,2023-09-04,active
5551,4876,current,EUR,2023-08-31,active
5552,1475,current,CAD,2024-11-16,closed
5553,2385,current,GBP,2024-12-13,active
5554,647,current,EUR,2024-09-06,active
5555,651,savings,GBP,2024-09-30,active
5556,3026,current,EUR,2023-09-26,closed
5557,751,current,EUR,2023-05-27,active
5558,538,savings,GBP,2024-02-16,active
5559,756,current,EUR,2024-05-15,active
5560,1911,current,EUR,2022-08-30,active
5561,3648,current,EUR,2023-08-02,active
5562,3941,savings,EUR,2024-11-17,active
5563,47,savings,GBP,2022-09-03,active
5564,3390,current,CAD,2024-01-03,active
5565,1295,savings,GBP,2023-06-24,active
5566,1,current,CAD,2024-06-21,active
5567,2212,current,AUD,2024-12-15,active
5568,2565,current,GBP,2024-10-23,active
5569,4445,savings,AUD,2024-03-08,active
5570,4564,savings,EUR,2024-08-07,closed
5571,2777,current,GBP,2022-09-28,active
5572,574,current,GBP,2024-09-03,active
5573,3330,savings,EUR,2023-11-11,active
5574,4919,current,GBP,2024-07-17,active
5575,4051,savings,AUD,2024-11-26,active
5576,2682,savings,GBP,2024-10-16,active
5577,2596,current,GBP,2024-02-05,active
5578,2537,savings,EUR,2024-08-06,active
5579,2159,savings,CAD,2024-06-02,active
5580,899,savings,AUD,2024-06-17,active
5581,2113,savings,EUR,2023-09-27,active
5582,4088,savings,GBP,2024-08-29,active
5583,796,current,CAD,2024-06-01,active
5584,620,current,GBP,2024-07-10,active
5585,4015,current,AUD,2022-09-02,active
5586,4493,savings,GBP,2023-07-21,active
5587,2152,savings,EUR,2023-07-15,active
5588,2286,savings,GBP,2023-11-11,active
5589,3313,savings,EUR,2023-10-12,active
5590,497,savings,EUR,2024-01-08,active
5591,1015,current,CAD,2023-06-08,active
5592,1449,current,CAD,2024-05-15,closed
5593,3640,current,GBP,2023-01-25,active
5594,4616,current,EUR,2024-12-26,active
5595,46,merchant,CAD,2024-07-12,active
5596,87,current,EUR,2024-01-25,active
5597,1802,current,AUD,2024-08-14,active
5598,1849,current,EUR,2024-11-10,active
5599,2564,current,AUD,2024-11-12,active
5600,2642,current,AUD,2023-09-01,active
5601,659,current,EUR,2024-08-11,active
5602,4399,current,AUD,2024-02-20,active
5603,4536,current,GBP,2024-04-18,suspended
5604,2971,current,CAD,2024-12-22,active
5605,3959,savings,AUD,2024-07-19,active
5606,1076,current,EUR,2024-09-25,active
5607,1449,current,EUR,2023-05-16,active
5608,88,current,EUR,2024-11-15,active
5609,1298,merchant,GBP,2024-05-31,active
5610,4381,current,AUD,2024-02-26,active
5611,2297,savings,CAD,2022-04-23,active
5612,369,current,GBP,2024-08-01,active
5613,3812,current,CAD,2024-09-22,suspended
5614,4420,current,EUR,2022-10-29,active
5615,3318,current,EUR,2024-12-05,active
5616,120,current,EUR,2024-12-13,active
5617,316,current,AUD,2024-08-16,active
5618,1380,current,AUD,2024-07-22,active
5619,3750,current,GBP,2022-07-11,closed
5620,2882,savings,EUR,2024-12-24,active
5621,3207,savings,EUR,2024-09-19,active
5622,3387,merchant,AUD,2024-06-26,active
5623,2845,savings,EUR,2023-12-22,active
5624,446,savings,EUR,2024-02-29,suspended
5625,3078,current,EUR,2024-12-26,active
5626,1214,current,GBP,2023-01-26,active
5627,4503,current,GBP,2023-07-01,active
5628,3598,savings,CAD,2024-11-10,active
5629,794,savings,GBP,2024-04-16,active
5630,459,savings,AUD,2023-12-16,active
5631,4423,current,EUR,2023-12-18,active
5632,4617,merchant,EUR,2023-07-16,active
5633,508,savings,GBP,2024-05-30,active
5634,3393,savings,CAD,2022-06-29,active
5635,4068,current,CAD,2023-05-13,active
5636,2007,current,EUR,2023-07-10,active
5637,3830,savings,EUR,2024-12-08,active
5638,2580,current,EUR,2024-12-22,active
5639,3850,current,CAD,2024-08-26,active
